0	file:/home/tv/git/Topics/mallet/../corpus_txt/Doyle_AScandalinBohemia.txt	0.1293098978586613	0.06024783532949655	0.04344895525483486	0.08155752579457666	0.18981697516461865	0.11904391559081247	0.001762845439933634	0.2139264789754757	0.007829107689117022	2.073935811686628E-4	5.184839529216571E-4	0.017939544771089333	0.13164307564680874	8.295743246746512E-4	0.0019183906258101312
1	file:/home/tv/git/Topics/mallet/../corpus_txt/Doyle_AStudyinScarlet.txt	0.14743855902880756	0.17217312217015637	0.05443185637740475	0.08373371295252784	0.049123119204381435	0.11104850030646342	0.0011961958993218262	0.23902168970085216	0.008551317792672559	0.0022638748838404808	0.001136880400181901	0.03192162445380311	0.09097020384759871	0.003509500365778911	0.003479842616208949
2	file:/home/tv/git/Topics/mallet/../corpus_txt/Doyle_TheHoundoftheBaskervilles.txt	0.13939032822821495	0.011284224154418796	0.03906813199746951	0.08342528431242736	0.275286519250857	0.11855791440467257	4.928572479439761E-4	0.2209986611937444	0.0060099159935855	0.0010886995924732606	7.356078327522031E-6	0.032712480322490474	0.07053743508260876	0.0010004266525429964	1.3976548822291858E-4
3	file:/home/tv/git/Topics/mallet/../corpus_txt/Doyle_TheSignoftheFour.txt	0.14243709532005572	0.17498565691336776	0.04694287353495615	0.09848577985411032	0.060896647815752804	0.10463281698221458	0.0025305302844029175	0.2564953692320302	0.006095811818703385	0.002192443242357184	5.634784034095566E-4	0.023522662076878944	0.07457380542578478	0.003298909925415949	0.00234611917055979
4	file:/home/tv/git/Topics/mallet/../corpus_txt/Howard_GodsoftheNorth.txt	0.14529914529914528	4.8152160828217165E-4	0.0015649452269170577	0.005176357289033345	0.006259780907668231	0.011676899000842664	1.2038040207054291E-4	0.15866136992897556	0.008787769351149633	0.02648368845551944	0.0022872276393403152	0.01889972312507524	0.3720958228000481	0.23377874082099437	0.008426628144938003
5	file:/home/tv/git/Topics/mallet/../corpus_txt/Howard_SchadowsinZamboula.txt	0.16054299844004116	3.319061369444721E-5	0.0076006505360284105	0.01964884330711275	3.319061369444721E-5	0.03777091838428092	9.29337183444522E-4	0.1676125991569584	0.01417239204752896	0.005210926350028212	0.0013276245477778885	0.024030004314779783	0.2816223571973846	0.26937502074413355	0.010089946563111952
6	file:/home/tv/git/Topics/mallet/../corpus_txt/Howard_ShadowsintheMoonlight.txt	0.17083333333333334	5.333333333333333E-4	0.002633333333333333	0.017033333333333334	9.333333333333334E-4	0.030033333333333332	2.3333333333333336E-4	0.17043333333333333	0.005233333333333334	0.011233333333333333	0.0019333333333333331	0.021233333333333333	0.28653333333333336	0.2662333333333333	0.014933333333333335
7	file:/home/tv/git/Topics/mallet/../corpus_txt/Howard_TheDevilinIron.txt	0.16920726644747766	5.313672744179867E-4	0.01178971140114908	0.00860150775464116	3.321045465112417E-5	0.045365481053435616	0.0016273122779050845	0.17498588555677327	0.006309986383713593	0.01956095778951214	0.0027232572813921823	0.040184650127860246	0.2706319949520109	0.23835143303111822	0.010095978213941748
8	file:/home/tv/git/Topics/mallet/../corpus_txt/Kipling_TheEndofthePassage.txt	0.14717859220477023	0.01716114019778941	0.014368819080860965	0.31454333915066895	0.016637579988365327	0.0445607911576498	0.002675974403723095	0.2560791157649796	0.010878417684700407	0.0030250145433391505	0.0033740546829552063	0.026236183827806864	0.09621873182082606	0.008784176847004072	0.03827806864456079
9	file:/home/tv/git/Topics/mallet/../corpus_txt/Kipling_TheJungleBook.txt	0.14283042647477334	0.001179005569784933	0.004496483310972883	0.07426108875066065	3.252429158027402E-4	0.010155710045940562	9.35073382932878E-4	0.3454892873114608	0.0010326462576737	0.0019108021303410984	2.2767004106191813E-4	0.0035695410009350735	0.059088506728462824	0.0025450258161564417	0.35195349026304024
10	file:/home/tv/git/Topics/mallet/../corpus_txt/Kipling_ThyServantaDog.txt	0.06384414391133315	1.4356677290607861E-5	0.007034771872397852	0.08296723806242283	0.005742670916243145	0.04222298791167772	0.4192149768857496	0.2859993683061992	0.0066040715536796165	0.0016079478565480807	0.0010049674103425504	0.016251758692968098	0.048941912883682194	0.0023401383983690815	0.016208688661096274
11	file:/home/tv/git/Topics/mallet/../corpus_txt/Lovecraft_AttheMountainofMadness.txt	0.11711006781429317	3.71172906384174E-4	0.040939368404157135	0.011205409092733036	8.225994141487099E-4	0.13014124633842944	2.507925043136311E-4	0.1156955980899643	0.020384414750611934	0.30809357569920953	0.012860639621203	0.22259339512860637	0.0078046627342401986	0.010422936479274506	0.0013041210224308817
12	file:/home/tv/git/Topics/mallet/../corpus_txt/Lovecraft_TheShunnedHouse.txt	0.12451437451437451	0.011227661227661227	0.05167055167055167	0.021950271950271952	0.0031857031857031857	0.09584304584304584	3.885003885003885E-5	0.13663558663558661	0.24689199689199692	0.040365190365190366	0.008547008547008546	0.19234654234654233	0.05726495726495726	0.006798756798756799	0.0027195027195027195
13	file:/home/tv/git/Topics/mallet/../corpus_txt/Poe_EurekaAProsePoem.txt	0.07355630271928273	1.1797322007904206E-4	0.3141154957824574	0.004577360939066832	0.0012151241668141332	0.05801922963487288	1.1797322007904205E-5	0.023441278829705658	2.5954108417389253E-4	1.1797322007904205E-5	0.3777856426591164	0.1421813248392615	0.0045419689730431196	1.1797322007904206E-4	4.718928803161682E-5
